uuid,class_name,class_tag,instructors,term,session,start_time,end_time,start_date,end_date,room,addr,days,class_number,course_id,consent,enrolled,description,joint_offerings,q_report,school,department,subject,location,units,course_component,grading_basis,cross_reg,exam/final_deadline,class_capacity,class_notes,course_notes,recommended_prep,course_requirements,waitlist
079174dbaddf41819676c1075fe6d166,The Bolex: Working in Film,AFVS 152F,['Alfred Guzzetti'],2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['T', 'Th']",15321,220435,Instructor,0/10,"All work in this course will be shot on 16mm film using Bolex cameras. Some projects will be silent and cut with splicers, others will add a soundtrack and will be edited using a computer. Through a series of non-fiction projects, students will explore the possibilities of the 16mm film image and the freedom of working with silence or in non-synchronous sound. Class time will include technical workshops, film screenings and discussions of student work.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+152,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,Pre-requisite: One course in video or film production.,,,
da9511dedd5c42719022a2e8d757bb1b,Intermediate Animation: Intermediate Studio Course,AFVS 153BR,['Ruth Lingford'],2023 Fall,Full Term,12:00pm,4:15pm,9/5/2023,12/5/2023,Sever 405 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.37436,-71.115493&dirflg=w",['T'],20672,113055,Instructor,10/12,A chance for students with some experience of animation to expand and deepen their skills and to undertake a semester-long project.,,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+153,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/13/2023 2:00 PM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.
Please note: There are weekly screenings for this course on Fridays at 12pm. ",There are weekly film screenings for this course on Fridays from 12pm to 2pm.,"Preferably an intro- level course in animation, film/video or studio art.",,
ab9a1d6515b44653a8d332f45ea9cacb,Documentary Fictions,AFVS 155,['Joana Pimenta'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['T', 'Th', '', '']",21138,205241,Instructor,0/10,"In this film production course, students will make short films that explore the fluid boundaries between fiction and documentary. We will discuss the generative possibilities of the real in the production of fiction works, and fictional strategies for working in documentary film. Assignments will encompass video and sound recording and editing, cinematography and montage. Close attention will be dedicated to writing for hybrid fiction/non-fiction works, to cinematography for filmmakers, to model building and working with objects, and to directing non-professional actors. Class time will include technical workshops, film screenings, discussions of student work and occasional visiting filmmakers.
 ",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+155,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration,,,"SPRING 2024: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.",,,,
6aec67093eaa40a782e97ef6c6ca3ad4,Experimental Animation: Moving in Place,AFVS 157K,,2024 Spring,Full Term,12:00pm,4:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],19154,222904,Instructor,0/10,"Experimental animation values process and reflection over linear narrative and character development and will help us find new, old, or latent connections through play and meandering curiosity.  We will intentionally make space for different ways to consider themes of belonging, identity, movement and place with in-class screenings, readings, and occasional visiting artists. Students will then actively reflect on these themes by engaging in individual and collaborative animation projects.  Class time will also include technical workshops on various animation techniques, original sound recording, editing and discussion of student work.  Some previous art making experience required.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+157,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,,Previous art making experience required.,,
22beac2290584c12883812b4f5bcf022,Sensory Ethnography 1,AFVS 158AR,"['Verena Paravel', 'Lucien Castaing-Taylor']",2024 Spring,Full Term,12:00pm,4:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],14635,123220,Instructor,0/10,"An introduction to “sensory ethnography,” a media practice that seeks to rejuvenate and innovate in visual anthropology, cinema, and art.  Students will learn to record and edit video and audio to produce original media works about embodied experience, culture, ecology, political-economy, and history. This is a year-long course that supports students' independent projects through the summer and the following semester.",['ANTHRO 1836AR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+158,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,"Students must also be enrolled in AFVS 158BR, Sensory Ethnography 2. No previous studio experience necessary.",,,
60235ad8122744da908e99210d8a14b3,Sensory Ethnography 2,AFVS 158BR,"['Lucien Castaing-Taylor', 'Verena Paravel']",2024 Spring,Full Term,12:00pm,4:15pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],14636,110043,Instructor,0/10,"An introduction to “sensory ethnography,” a media practice that seeks to rejuvenate and innovate in visual anthropology, cinema, and art.  Students will learn to record and edit video and audio to produce original media works about embodied experience, culture, ecology, political-economy, and history. This is a year-long course that supports students' independent projects through the summer and the following semester.",['ANTHRO 1836BR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+158,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,"Students must also be enrolled in AFVS 158AR, Sensory Ethnography 1. No previous studio experience necessary.",,,
ade274860f9246eca77fbf0f12bcf439,Sensory Ethnography 3,AFVS 158CR,"['Lucien Castaing-Taylor', 'Verena Paravel']",2023 Fall,Full Term,12:00pm,4:15pm,9/5/2023,12/5/2023,Carpenter B04,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w","['T', 'Th']",16019,216367,Instructor,5/10,"Third in a three-term sequence in which students apply media anthropological theory and conduct ethnography using film, video, sound, and/or still photography.",['ANTHRO 1836CR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+158,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/13/2023 2:00 PM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.",,,,
a42dc6af0e3540e6b94cba5f9fbda6ae,Sensory Ethnography 4,AFVS 158DR,"['Lucien Castaing-Taylor', 'Verena Paravel']",2023 Fall,Full Term,9:00am,11:45am,9/5/2023,12/5/2023,Carpenter B04,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w",['F'],16020,216368,Instructor,5/10,,['ANTHRO 1836DR'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+158,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/20/2023 9:00 AM,,,"Students must also be enrolled in AFVS 158CR, Sensory Ethnography III.",,,
4e927dc44aa74f70912f4d88778492b7,The Essay Film,AFVS 159H,['Skye Hopinka'],2024 Spring,Full Term,3:00pm,5:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['M', 'W']",19083,222859,Instructor,0/10,"This course focuses on the essay film as a cinematic form of expression and argument. It is a wide ranging genre of film that touches on the personal, the poetic, the biographical, and the historical ways of understanding one’s own world and identity. It is a form that employs many different filmic approaches, including documentary, experimental, and fiction. Screenings include contemporary and historical works, and you will make a series of short films over the course of the semester engaging in those various tactics and styles.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+159,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/06/2024 2:00 PM,,,,"Intermediate level, knowledge of camera use and audio equipment and editing software.",,
2cfc0a97d3cf4203881cb5427150221f,"Modernization in the Visual United States Environment, 1890-2035",AFVS 160,['John Stilgoe'],2024 Spring,Full Term,9:00am,10:15am,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['T', 'Th']",14271,148176,Instructor,0/25,"Modernization of the US visual environment as directed by a nobility creating new images and perceptions of such themes as wilderness, flight, privacy, clothing, photography, feminism, status symbolism, and futurist manipulation as illustrated in print-media and other advertising enterprise.",['HIS 4303'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+160,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 2:00 PM,,,Offered jointly with the Graduate School of Design as HIS 4303. GSD students should enroll in this course via the GSD,,,
5bafed70a0f44477b162cac29fa06fd3,"Adventure and Fantasy Simulation, 1871-2036: Seminar",AFVS 167,['John Stilgoe'],2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['T'],14272,142149,Instructor,0/18,"Visual constituents of high adventure since the late Victorian era, emphasizing wandering woods, rogues, tomboys, women adventurers, faerie antecedents, halflings, crypto-cartography, Third-Path turning, martial arts, and post-1937 fantasy writing as integrated into contemporary photography, advertising, video, computer-generated simulation, and designed life forms.",['HIS 4305'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+167,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,Offered jointly with the Graduate School of Design as HIS 4305. GSD students should enroll in the course via the GSD.,,,
eea11823d72246758d77c29768046c7d,Contemporary Moving Image Practices,AFVS 172,,2024 Spring,Full Term,12:45pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['W'],17251,222792,Instructor,0/15,"This course looks at diverse practices that comprise the contemporary moving image landscape including avant-garde film, video and installation art, experimental narrative cinema, and documentary. Most weeks will feature a guest artist who will be present (in person or virtually) for a screening and presentation of their work, and students will have the opportunity to engage in close dialogues with them in a seminar setting. Guests will include a broad range of international filmmakers and artists, as well as faculty and alumni. Readings and supplemental materials will be assigned for each session and discussed in conjunction with the moving image work. In addition to a paper, students will conduct short interviews with the artists that will be compiled into a collaboratively edited and designed digital publication at the end of the term.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+172,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,N/A, 5/10/2024 2:00 PM,,,,,,
89b73c5ae9334552a5c7f069f78f640b,Traditions of Avant-Garde Cinema,AFVS 177,['Haden Guest'],2024 Spring,Full Term,3:00pm,5:00pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['W'],17247,222790,Instructor,0/14,"This course studies traditions and legacies of avant-garde cinema from the 1920s through the present day. Special emphasis is placed on experimental film movements that emerged in the US, Europe, Latin America, South Korea and Japan; among them Surrealist cinema, avant-garde feminist filmmaking, structuralist/materialist cinema, and the found-footage, diary, essay and landscape film. Filmmakers will regularly visit to present and discuss their work and active study will be made of unique collections (both films and papers) housed at the Harvard Film Archive. Attendance of weekly screenings is a course requirement.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+177,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/06/2024 2:00 PM,,,,"AFVS 70: The Art of Film recommended, but not required.",,
53dc0f8faaeb46ef8a51748326112f99,"Under Surveillance: Media, Security, and the Loss of Privacy",AFVS 184E,['Eric Rentschler'],2024 Spring,Full Term,12:45pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['M'],17422,216275,Instructor,0/20,"With a camera positioned at the entrance to the director’s factory, Louis Lumière’s famous early film of 1895, La Sortie de l’usine Lumière à Lyon, captured workers as they left for the day. Today, surveillance practices have infiltrated daily lives around the globe, from the ubiquitous cameras on city streets and public spaces to tracking systems that monitor, store, and monetize even our most intimate activities. In this class we will probe and problematize the modern history of surveillance technologies and monitoring practices, from the first manifestations of police photography to CCTV, drones, racial profiling, GPS technology, and user security on social media and digital platforms. To this end we will look at exemplary features such as The Conversation (1974), Strange Days (1995), Caché (2005), Red Road (2006), The Lives of Others (2006), and Snowden (2016), documentaries like 13th (2016), The Creepy Line (2018), and The Great Hack (2019) as well as selected videos and tv programs. We will also consider the analytical and theoretical perspectives of, among others, Michel Foucault, Jean Baudrillard, Wolfgang Ernst, Gilles Deleuze, Harun Farocki, Shoshana Zuboff, Catherine Zimmer, Lev Manovich, Mark Andrejevic, Thomas Levin, Patricia Pisters, and Christian Parenti.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+184,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Lecture,FAS Letter Graded,Available for Harvard Cross Registration, 5/10/2024 2:00 PM,,,"This course is equivalent to AFVS 184E. Credit may be earned for German 150 or for AFVS 184E, but not both.",,,
7999e93fdcaa47a49fd10688bba73d1b,The Frankfurt School on Film and Mass Culture,AFVS 189G,['Eric Rentschler'],2023 Fall,Full Term,12:45pm,2:45pm,9/5/2023,12/5/2023,Barker 359 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.372608,-71.114535&dirflg=w",['T'],20625,156172,Instructor,11/20,"This seminar considers the Frankfurt School's deliberations on film, radio, television, and mass culture. We will devote the majority of the course to three seminal figures: Siegfried Kracauer, Walter Benjamin, and T. W. Adorno. More generally, we will focus on the debates catalyzed by the emergence of modern mass media and an industrialized visual culture; we will also reflect on the pertinence of these debates for our own contemporary culture of media convergence.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+189,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/16/2023 2:00 PM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.","This course is also offered through Germanic Languages and Literatures as German 154. Credit may be earned for either AFVS 189G or German 154, but not both.",,Anti-Req: may not be taken for credit if GERMAN 154 already complete.,
0b0721931abe42c29f657d86ac3bf987,Directed Research: Studio Course,AFVS 196R,['Stephen Prina'],2023 Fall,Full Term,6:00pm,9:00pm,9/5/2023,12/5/2023,Carpenter 5th Fl,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w",['W'],14445,119636,Instructor,10/10,"This course is intended for students who have developed the beginnings of a practice they are prepared to pursue. The motive is to assemble a group of disparate practitioners who come together to exchange thoughts across disciplines: painting next to photography next to writing next to filmmaking, and so on.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+196,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/14/2023 2:00 PM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.","This course meets from 6pm to 9pm EST on Wednesdays. Recommended for concentrators in Art, Film, and Visual Studies in their junior and senior year but also open to others with permission of the instructor.",,,
2036b2b2b0994027a2a7113dd41e10d6,Directed Research: Studio Course,AFVS 196R,['Stephen Prina'],2024 Spring,Full Term,6:00pm,8:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['W'],13790,119636,Instructor,0/10,"This course is intended for students who have developed the beginnings of a practice they are prepared to pursue. The motive is to assemble a group of disparate practitioners who come together to exchange thoughts across disciplines: painting next to photography next to writing next to filmmaking, and so on.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+196,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/09/2024 9:00 AM,,,"This course meets from 6pm to 9pm EST on Wednesdays. Recommended for concentrators in Art, Film, and Visual Studies in their junior and senior year but also open to others with permission of the instructor.",,,
159f6e9c5b634e11abe6d489ade030dc,Feminist Approaches to Film,AFVS 198F,,2024 Spring,Full Term,9:45am,11:45am,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['W'],17249,222791,Instructor,0/15,"How are stories told differently through a feminist lens? Whose histories and experiences are centered and how? What patriarchal narratives and metanarratives are taken as a given in film viewing, and should be questioned, critiqued, and upended? This seminar will examine how feminist theory, methodology, and aesthetics are expressed through the moving image medium. We will encounter a multitude of filmmaking practices that radically rethink cinematic conventions by applying feminist tools to create new forms of expression. We will think through the ways in which feminist practices of resistance are integral to ongoing struggles for social justice and intersect with discourses of equity across disciplines. The class serves as an introduction to film studies by providing a framework for visual analysis and a vocabulary for the critical examination of moving images. The course includes narrative film, documentary, and artist-made film and video, and will begin with historical films from the 70s and move to contemporary work. With films by Chantal Akerman, Camille Billops, Kathleen Collins, Sara Gómez, Naomi Kawase, Barbara Loden, Mira Nair, Wang Qiong, Helke Sander, Leilah Weinraub; and texts by Sara Ahmed, bell hooks, Ursula K. Le Guin, Audre Lorde, Trinh T. Minh-ha, Laura Mulvey, Lola Olufemi, Linda Tuhiwai Smith, and many others.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+198,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 5/11/2024 2:00 PM,,,,,,
a5af80669bea4b4f909bd48e23ba83d4,"Curation, Conservation and Programming",AFVS 209R,"['Matt Saunders', 'Laura Frahm']",2023 Fall,Full Term,,,9/5/2023,12/5/2023,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,14440,110088,Instructor,0/10,"For research and independent projects in the archives, collections, and exhibitions of the Carpenter Center for the Visual Arts, the Harvard Film Archive, or the Harvard Museums and other campus arts institutions. Open only by petition to the Department; petitions should be presented during the term preceding enrollment, and must be signed by the instructor or staff member with whom the project is to be done.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+209,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/18/2023 2:00 PM,,,,,,
c0aba55901974609af1c23b62b8e3c71,"Curation, Conservation and Programming",AFVS 209R,"['Matt Saunders', 'Laura Frahm']",2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",,13784,110088,Instructor,0/10,"For research and independent projects in the archives, collections, and exhibitions of the Carpenter Center for the Visual Arts, the Harvard Film Archive, or the Harvard Museums and other campus arts institutions. Open only by petition to the Department; petitions should be presented during the term preceding enrollment, and must be signed by the instructor or staff member with whom the project is to be done.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+209,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,,,,,,
a763be0893234f85a457f1be457fb650,Critical Printing,AFVS 215,"['Matt Saunders', 'Jennifer L. Roberts']",2024 Spring,Full Term,12:00pm,2:45pm,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w","['T', 'Th']",17212,205183,Instructor,0/10,"Incorporating both studio and seminar instruction, this intensive course will explore printmaking’s history, trace its particular forms of intelligence, and test its future potential. The class will meet for three hours of studio and two hours of seminar/discussion per week. Assignments will include weekly readings, a short scholarly paper, and two studio projects. For the first half of the semester, students will pursue a rigorous grounding in a particular historical technique (etching/intaglio); in the second half students will translate what they have learned to another medium, thus exploring printmaking as an expanded field of practice.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+215,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 5/07/2024 9:00 AM,,,,,,
6d520c3074284ae1bc972475220f0931,The Present Tense,AFVS 237,['David Joselit'],2023 Fall,Full Term,9:45am,11:45am,9/5/2023,12/5/2023,Sever 411 (FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.37436,-71.115493&dirflg=w",['Th'],20624,222767,Instructor,13/12,"This course will chart a history of 20th century art and culture through attention to the impulse to remain in the present tense.  Presentness does not happen naturally:  it is a production, sometimes violent, of a forced contemporaneity, best expressed by the 24-hour news cycle where ""breaking news"" is constantly recycled to produce the effect of a perpetual now.  This course will demonstrate how the present tense is both the temporality of capitalist modernity and of aesthetic modernism.  Topics addressed are:  Phenomenology of the Present, Liveness, Performativity, and Artificial Intelligence.  Authors and artists considered will include Gertrude Stein, Pablo Picasso, Simone Browne, Nam June Paik, Judith Butler, Fred Moten, and Donna Haraway.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+237,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/16/2023 9:00 AM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.",Students should be prepared for significant reading and discussion in this course.,,,
c8995719c5e04b068c25b69a479e086f,Advanced Projects in Time-Based Media,AFVS 264,['Karthik Pandian'],2023 Fall,Full Term,12:00pm,2:45pm,9/5/2023,12/5/2023,Linden Street Studios 109(FAS),"https://www.google.com/maps?saddr=Current+Location&daddr=42.372307,-71.117033&dirflg=w",['W'],20641,222777,Instructor,10/10,"A workshop for advanced students pursuing self-directed projects in film, video, performance, or other time-based media. Students are expected to produce one substantial project which can take the form of a single-channel film or video, moving image installation, live event, or other time-based work. One-on-one meetings with the instructor, midterm in-progress and final group critiques, and a small production budget support the development of student work. Screenings, visits by guest artists, workshops, and field trips will also be organized in relation to student interests, which should be articulated when expressing interest in the course via a brief project proposal.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+264,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Studio,FAS Letter Graded,Available for Harvard Cross Registration, 12/12/2023 2:00 PM,,"FALL 2023: To take this limited-enrollment course, please consult the Canvas course site for information about the enrollment process and procedures.",Experience producing time-based media is a prerequisite for this course. Basic skills in shooting and editing video will not be covered. Submission of a brief (one paragraph) project proposal is required for consideration.,,,
f8af3767b5f14317a171fb478ce8b337,"Genealogies of Art, Film, and Visual Studies",AFVS 268,['Carrie Lambert-Beatty'],2024 Spring,Full Term,,,1/22/2024,4/24/2024,Location:TBA3,"https://www.google.com/maps?saddr=Current+Location&daddr=0,0&dirflg=w",['Th'],17409,221732,Instructor,0/18,,,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+268,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration,,,,,,,
57de8fef34474b869e8fa4512f23ba57,Proseminar in Film and Visual Studies,AFVS 272,['Giuliana Bruno'],2023 Fall,Full Term,12:00pm,2:00pm,9/5/2023,12/5/2023,Carpenter 402,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w",['Th'],20643,220204,Instructor,6/12,"Visual Studies addresses in an interdisciplinary way the deep changes that are affecting the transformation of screens in new environments. This advanced seminar in Visual Studies surveys these recent debates in visual culture, art practice, and media studies, with emphasis on moving images, their history and theory. Focus is on material objects and media archaeology; visual theory and cultural history; screen media, their apparatuses and ecology; contemporary art, museum culture, and architectural space.",,https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+272,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/13/2023 2:00 PM,,,This course is required of all incoming graduate students in Film and Visual Studies and all graduate students who wish to declare a secondary field in Film and Visual Studies.,,,
e963dc358c23434d98866bcff29023fb,Atmospheric Projections: Media as Environments,AFVS 279,['Giuliana Bruno'],2023 Fall,Full Term,3:00pm,5:00pm,9/5/2023,12/5/2023,Carpenter 402,"https://www.google.com/maps?saddr=Current+Location&daddr=42.373607,-71.114283&dirflg=w",['W'],20642,203315,Instructor,5/12,"What is the ecology of the arts in our visual age of changing media? Can media be understood as environments? This seminar investigates a “material and environmental turn” in philosophy and visual culture, focusing on the atmosphere of visual arts, architecture and screen media. Topics include: new materialisms, agential realism, poetics of relationality, media ecologies, elemental philosophy, plant thinking, light and projection, and the energy of atmosphere.
 ",['HIS 4451'],https://qreports.fas.harvard.edu/home/courses?school=FAS&search=AFVS+279,Faculty of Arts & Sciences,"['Art', 'Film', 'and Visual Studies']","['Art', 'Film', 'and Visual Studies']",Cambridge Campus,4,Seminar,FAS Letter Graded,Available for Harvard Cross Registration, 12/14/2023 9:00 AM,,"FALL 2023: Students will be selected on the basis of an application, as will be detailed on the Canvas course site. ","Pre-requisite: A course in film and media theory, visual studies, art history, architecture studies, philosophy, literary theory, gender studies, or the equivalent course in cultural history or theory. This course is jointly offered at the Graduate School of Design as HIS 4451; GSD students should enroll in the course via the GSD.",,,
